band_id,bucket_hash,notice_id
28,11b3202940863db50e0d69fd31cd7331327d95fb,N005604
29,38feebb2b58c86623fdad12e6a4241edb7d43e43,N005604
30,dadc9d8e28923829cd7b4272a291e2afbdbad74d,N005604
31,eb773037415ad13fd80e573cc80171bd4c43518f,N005604
0,37eead376eec7eaaee757ec1e907095bcc841798,N005612
1,2ecb9ddd359391b2e8eadc5b70246e31f23805b7,N005612
2,7d5a6c4ca2ceddfdab9288840d4858bbd304fdd4,N005612
3,1ba7c9638c9e2eaeed73b475e590036d2046aafc,N005612
4,9cbfc8a40947bf75c68440116dcf30ec18b12da3,N005612
5,6b408e33a7d5475900c1c506f9002843362dab56,N005612
6,d7b1f8345b801faaf45f2e32bd3c7df19274a816,N005612
7,9039b462bbe97fd7bce5bf94dca9ded1f6d04e7d,N005612
8,c89151fb3214f6bb460355df45d3dc8b0e2934cd,N005612
9,6104090ac4d1bb6876874c8686b0356522b88310,N005612
10,213cc475413c3c159d65b0599ca947a6182c142f,N005612
11,6e371c0482eb0041ce1a68ee72f8599ef41577bf,N005612
12,f204909a52c40c79a93012793c572103621caca9,N005612
13,f73c36678427129a05c9cf115dda7362871a8e15,N005612
14,bc4a08e247d94a31d42bb1286a89c2f7dafb628e,N005612
15,7017b57e429deaa959fc8353eb2cc3cd40fbe2f7,N005612
16,d719fef257b9e469d96cd111e2379ac42c252ba3,N005612
17,393d436e0df16798c530e48d3a47a5907d65a2f3,N005612
18,d7edcdfc1f45bffd0c903d404835d71579c9c00c,N005612
19,9b9820cc8e85c75b5d86d71ba1aeaff8dba534f4,N005612
20,17d8c6bc4de2c3f4716d75b09c84d3f7e042d6ea,N005612
21,fdde99a73f541002ba56c5dc3242620cfceeae2e,N005612
22,eb62e5602ec9894a942e747c0afa9ff6c01e873a,N005612
23,aa5afc8c69e424ab005ed7a44d2be5fe79577be1,N005612
24,381b56115d7245f9012b8dd21776708309b0d81d,N005612
25,32dbddceff702b2ff767ba52414d4e5a8121bb1e,N005612
26,0c08d47b850444f7d60d760a868909b278329aa1,N005612
27,a25761c064669f695c9c3a5eaee2d006372ad0c2,N005612
28,f2ddba6be33af3daa31faf740c70fc4fcb1e0689,N005612
29,a27a7b11062b47c4b71aca29d2e0c3dc40bbada0,N005612
30,672b3d6f5c5b32d5ecb04409943e9eccd3e3f407,N005612
31,6be44acb9f165dcb9e50a92570e8d5ff50e66500,N005612
0,725106dcc366ff7d70715a5915d1445a3f63058f,N005620
1,f044ab69c8fd744e2c2cf8dee43ab04aab8c448d,N005620
2,225466bf00711fe79235c9811df06ff82efdd1f7,N005620
3,e48f30dba0bd68f5b90ed292965bebaf0ffe5eff,N005620
4,c1d3799d3ddc7f9b5b75c4017c9ce42304b7c15f,N005620
5,42d06e125cf76a3f36a1bad79ebcf6429a07bae2,N005620
6,92aa74a14cb2d9231d48779f3c8f6c32e0b7cef7,N005620
7,b6490ba7e93f370476e155d78d84b2cc24200e6d,N005620
8,2c3a2b03492e209e138d98b74f382c039a9b4598,N005620
9,29b215a8e9a6d4f0166565ba41788bf574620b6b,N005620
10,c9b14c526c4a5499cb2f8af17e6179971711ad15,N005620
11,6f598a4283bed643d5473b257b28303117093e17,N005620
12,11d30c547ccb213ef4269b7b7beb46efc14b39ab,N005620
13,25f614380c7d1354ce985c5ccfada84e485cea1c,N005620
14,af0ed0d1fcc8cab8cb52f4691118967562e9415e,N005620
15,6a3f8f4fa5ff4053e6f5f63f2c77743683f9a861,N005620
16,2f4905c1a505df8dd3e2d98d4c1a718d2c0593de,N005620
17,ba85df5b53cc601834e9ac87d5ccfbb131b96987,N005620
18,34aca6af718950e8b76276b312f4332cfaba47e2,N005620
19,a51c27888036d9f2cc35e6fa779b68ebc3df2120,N005620
20,aa91cf10a658d2b25c20f55a4604b2ee5bbd899d,N005620
21,7c64db7a331fed064a43293c83cfc0469d104856,N005620
22,7e21919bd7d3ad79d1c277050390b31b9548fb65,N005620
23,8cf23bf45cb1278c688d5ab8a31a25852183cca2,N005620
24,fc2668cdc419aa0e62b0c8d58df1e751afa8a9d4,N005620
25,d8e9ee4055bae8e3a79511d68cf097a9ca80f44f,N005620
26,5ce6ed05801410271b26fef31894103b2470adbd,N005620
27,299399aa4547b87d7821f8d97144a9b2f9701aa5,N005620
28,9345136e671058d072e23dab504264dbcb4684f5,N005620
29,c3705ba2da4a0a7f1c034409729456b7afed1617,N005620
30,9d89d3bbb7c517400c1fe051a22422f42fed7e3a,N005620
31,3146b620cb0f254f4b69a2aba64e1c195849caed,N005620
0,6b539bee9c46d6705f0c45cf3ebedaf78a27117a,N005628
1,9cbdfc87fef9e250502d81765cd10830875084ed,N005628
2,73667128b4c77669a077671ab56ae475010c3c86,N005628
3,08cfeef933816cb2a7fb28fc85be2a1faf9003ec,N005628
4,36ec69bbc79a0fc771817939ed00ee48853cf039,N005628
5,c314589611083a8645c9135038931578eee21836,N005628
6,ee3b09660721aabafde1c73034a32d998ae68256,N005628
7,46d0f18a56413486fc074c14f2d7bd36d3b0f65a,N005628
8,da8c217159494189770c0414b74ead7226b3a4d4,N005628
9,b524cf596baea3ee88a6370775df95ebfa929247,N005628
10,d8113e1c05c2d3ba98fa7bddf4018e3ac8020eca,N005628
11,f577e47192b9bd7af484535f15c17e5abb43b5e4,N005628
12,3dfb473277ae13d74797ce0d3236b5040c626479,N005628
13,c1721a10dee5a2e94a1c24ed47ce79b69ad71803,N005628
14,a2b59f525371bed5fbe495b7f111f08f775a2bc3,N005628
15,bd3fa235c4a7d2baa5a445ecaa6c0d9c4bcc261b,N005628
16,b06651df6234ea52754dbcd28d64130a37d281a3,N005628
17,134ff96b656bf38e1fbd1b552e7adcd18fe15f9f,N005628
18,c385b652b6773f9dd0a54f4f50b80695c39ae7eb,N005628
19,6990d7b7dd5b4ae6ee7d06a18b9f39977814eff0,N005628
20,f3518185344b092844e6ea934dab1f3abbf42e23,N005628
21,d9edbf59a966c9856b90ab933c3721874783ca21,N005628
22,252743d3d3e6a811bc4e708e691f7d4216b25003,N005628
23,1c89c2fa5bbe83797c2320127fe0ada2153b8e4a,N005628
24,736583487e8f506286d71bdaa7044e3f37c08616,N005628
25,8774a1125cb893c9ec51602c0c33028c93f29498,N005628
26,80d0a31e4532d6d335d6862b33929ee74d390c9e,N005628
27,b37c8c3a3c6955feb50f45c9dc30336798ef83d3,N005628
28,8c90740e920ed8d4f9e8764f02b40bab2b7b9dd2,N005628
29,82293bc437c7dc77801f491acd8934c0816d95e0,N005628
30,96382402542938a51a91af338f40dc859861e054,N005628
31,c2993c3c49648669b5a60100b86983abe98056f7,N005628
0,fbd929cefd0eb5df6c16b37711504e449b30f1ac,N005636
1,5d0e262feb1e9ddeb0f288f12bdf2a9c2f18b0c0,N005636
2,b8b0414c2f6e51e9d0f20042a768b7c528401c5c,N005636
3,83132a2ba30d7c76cc4ab962b050e831ea8a1d37,N005636
4,f2dd754067e78b8840e15d5a96b2ca0d6f33ec57,N005636
5,b31dccb683d71c63844b67544d07e3f8735a0e04,N005636
6,0c06ed3b17e680e30864a05a8990ce5a60791aa3,N005636
7,bfa52095414830071af2b9d3815ad31b1db67a62,N005636
8,5c37852843ae70b9234d4d74e0c69e880638c6b9,N005636
9,12234271211a4923190f3b3e67f58ff432602b6e,N005636
10,0928a30be2a0dce0ead566db213cd0251a186299,N005636
11,c7067c1d01f793f8743757d923c3088dd7fcc789,N005636
12,6000f06f44041d974bcc1d7307a4729e997efdef,N005636
13,d9753308bedbf343e2a400cc6f5298777cf5fbb7,N005636
14,1244c7549ac58cd8624cd4c1c2376fd25402513a,N005636
15,042c394813d03b69f0109b86f3b9fc0aa0f95174,N005636
16,69aebddbdf869919029009f03fec2bd8348aabab,N005636
17,26b2e5b6952c50873fed7ab06684c804d2d74064,N005636
18,37bf5c06517016d156bf13f1d6bf963728812327,N005636
19,fe8125e142b400d1e09c6774c748b88ee9a500ef,N005636
20,ffa71dde2983c7bd9e8a7f880bb70ae3303884ee,N005636
21,105fa41c6c4afa32b6823a09bad2a072c4af3b4a,N005636
22,15b3e512fa502c0667d1a68da9a76c1de94d7526,N005636
23,c412dd480468f8676454666a04aaf9ab15e32c58,N005636
24,2049c79fe7581f37540a63d817b572953ef27c42,N005636
25,04dcea407fdb2e20c31641376a43fa10899161df,N005636
26,1d4793e76180f519a8a38aae9cc16ecd16c6ba4f,N005636
27,05704bfdb48e3ce60e0532a98915f5ef6d633dd7,N005636
28,111a7e49181702133d61e8802d84ca11d5772553,N005636
29,542b2e4e8776a043d9767712d99aa1b691c889cd,N005636
30,d408be68b66434d5c6208a6f6225f391b8f8baaf,N005636
31,400f8dd43aea155feb9d5b44f28b393943401719,N005636
0,581d559cb8d2fb6ff0d5ceb2b8420ae03d850bc6,N005644
1,a8a8d3cced7b83a595b77746da90a42f861a25c4,N005644
2,4650c74443038971ef7cf77b46c7c9b29ad21b71,N005644
3,1d0dbb4b0207a0de5171df42204c19f0f2666701,N005644
4,bb4d890dd9d12d37a3b19ff336a5b6eb7040819e,N005644
5,37353536f262a46895a51895296b2573688321ee,N005644
6,6afb83145a6bf1926a13658d39a3c4a1f8a75dfa,N005644
7,c36c8f26d0669346c39426b8a6e039f44836d1c0,N005644
8,1091e2ef834d6c77a4b262906b961d870054d42a,N005644
9,6f96cb428cf3770454e0ee69a21ea75702779259,N005644
10,5119a6166f2eae2241a368319e44621fba2deacf,N005644
11,5d489d55b983f8d1d742386e1a1f9b56308d2291,N005644
12,ba25f071bda37a6f0261398b88fe9d18b6162ef6,N005644
13,5182bb436d72686825c09c6bca75979195ecf7f0,N005644
14,5b00b51091a4eacfb051042fcb6a013fcb691c89,N005644
15,766f6f2ea0578e46f8346075c21039f384c4a060,N005644
16,272145e8667c2ce908e9584c2e25b10c34a2a218,N005644
17,c6b8ea020b9f727577e687742ae8a099049f5824,N005644
18,c316e082ce784f2f8a914a438912d00089bb07c7,N005644
19,c0a37fdab86d39504be093989689702bb5e645a8,N005644
20,f6d3208d082906cea0dc5e5af807e4d13f8ceb5a,N005644
21,02e0f8aa60145123598622b3f2b307a5b7b441a2,N005644
22,585ee19cc81f6de1926cdbe90aab88b6f6dc9807,N005644
23,ee796133aa90887380e7985856a3ccf455568c0e,N005644
24,156f040fe0e7ce59ce12a1c45c211d55253c4a79,N005644
25,835f2b494240bc0b2f1a86ac48dd263adfe61f9e,N005644
26,c1c11c2dbe61263542d5bb7ce3c1acb0a4bf46a5,N005644
27,2c7947b3d7210ad9fa05416fde15d82040bc1ab0,N005644
28,1964e824a519a42f0b5ee4ccd400811332715227,N005644
29,6be1c7d1b482755c2cab2e0cf7e8c0baec99c7d8,N005644
30,d4fb3e3ee46272cc002d75a917fef83a58dea450,N005644
31,e1d2ed6bf3a617688042f6a54bea252261965595,N005644
0,b9c7eaecea73e60a5d22a581e0cd632dd12c335c,N005652
1,1cf3a582b00c2e74971a0c16666fddd1b067f951,N005652
2,6774624e86672bc905ecc6bcec4ac2de6cfb0523,N005652
3,a1d8203a962657a5f507fb02564ae7d5d60a9300,N005652
4,1f88a816e264b2a1e82b51bc47e7bf4364079c4a,N005652
5,b4abf92a13515ea862aff9a36aff1e5d7c408959,N005652
6,520158247767e87766479f018793a558e990ecca,N005652
7,2f8c758413bcb80c54db8d429e73886067ea0e81,N005652
8,911ac930d822e58cd68285d37b0fc18821c32156,N005652
9,65e3ff2bbcfc9f43367b6aedf28406f501d20d5a,N005652
10,c8c45cd5eb3ec15b5ed4da4c1514066f7759c68b,N005652
11,826b99b245ab0251eb0df2ff7776aeb4f67b18ba,N005652
12,9e89bb670024ed7c9fe1bdb7027c08de6430abe8,N005652
13,97461a28691880a87a97b892f975c7447e47594a,N005652
14,16bdab78893defec183431be78de7456ac033c79,N005652
15,1baa1333935e74795ce0ee931b2024961d7d92e5,N005652
16,a8c2e8ea8223ac2b43cac17252780d86ffba4da0,N005652
17,85912e8a26ed7bb16936a50f339dc4365342a1b3,N005652
18,96532451127b28657a6f7c182b7213a6f20e9831,N005652
19,76e94f47c1ec763f0de43a76b7bfb35b636c74ae,N005652
20,f5b8384c93ba73fd23c6e41bccf184cb901cfe4a,N005652
21,0ff9da0f7f09c5845932018df24fb4e2549a90ce,N005652
22,3256a2628d7397c90bd48507bbda1604cdfb2c23,N005652
23,823c304206e381cd55e2423a83150da23ede27c9,N005652
24,eee508a8d14fac2ce96bf29ca538dfdee63ce94d,N005652
25,1a3842c6716c07fa23fc0ea8a6a7bbd25db5d723,N005652
26,bc08e9d8d23842f9cdb153bab0c7f15273b7f49c,N005652
27,8047edec0268daa79f376b9fa8a2cf6f7470b13d,N005652
28,035109123753ae9020e44c93b090fe9e9c356d66,N005652
29,7b1121c2d222331a63b278e0509e0f416edcf96f,N005652
30,04010e3d456d629d6f5ac0642b6e94f4086b4540,N005652
31,b920db76c2c5c3950c7441a8dc2c929f8ef75881,N005652
0,18e23ea0ce0166926bfb901a2567b5597c82fa9b,N005660
1,6d4d6a6f151cc5679494c8c522b6d6d615fbdeb8,N005660
2,d41d91fcc6baa04593e1261416b669ee1cbafdcc,N005660
3,0ce128600b4be1b77b9cfed47ab2af8d415c7515,N005660
4,bea4847ef9219288de5e496d4de1c57ecafe3d6c,N005660
5,df764ada525bde7c4c49565f8751775bdd98bfdd,N005660
6,2f1a7c1aadc4a6c4a5ee2e247b0f4475b525e8a2,N005660
7,31f0eaae9c20655293b34a64d80308a701c52425,N005660
8,463d3e5dce3eb32e6a2ab350d61b2519556830ea,N005660
9,2ccad62d9ca8ffedbbfcec17cae168de5458c45e,N005660
10,ce64aacfdab32588aaa91962fc547a7501e49e22,N005660
11,c680c3b7a5a667fcb94b84d35c71a504ce88342a,N005660
12,5930418b284d930265a39b32d49b9b4996ac29e9,N005660
13,97e6892b211a651f713991c7cc5ce35d627aaa8a,N005660
14,bff4f4438e161353dbe49fd54af37780ce43ad3f,N005660
15,ad03ebef717551e0879fda6229986f8154b163ec,N005660
16,4abd552411aa92220c5aa7ef09716a45a07de219,N005660
17,ed2228c3ee1782d527b2e245df299e6828737378,N005660
18,6a4495ab6819d0a87f15bf186f5eebab21be7205,N005660
19,7c88265d01d996e4b522b5ad011f4793694ba7d9,N005660
20,7aa587840c4676a2774348642903fc22601451a7,N005660
21,db9f6d5e3e680f6024c8b70fc585a8e4f648f682,N005660
22,0de9b40708d841cd62464e92b3b4098d4d06216a,N005660
23,7af6c20e73e4b03000dc02ec43491f798a3a9b70,N005660
24,1ecd5dca3768b315cd8e528534a1548e56ced842,N005660
25,38b0c62a93ee3c2e1f63c36e96eb06cb78848c10,N005660
26,69c83ddb8daf971891eba483930466d64765c25c,N005660
27,ede8f805a43839a54dd28c20a542baf51c8b1b1c,N005660
28,9e77e47e1a2cdedddd2e0a8992d73e4bdff590c1,N005660
29,63061edd02baddddd861334bac052bfa332ae37e,N005660
30,f5c2ff5c7191d7af78290d6c6c5ff0085cfad33a,N005660
31,ad97724193104669c3588c6c701392243d8063cc,N005660
0,f2e942a247765ad05686e6c021e22821a917b9f7,N005668
1,a84f5f8e563ff91b5dd435c2e4c02a25e2c0cffc,N005668
2,3b85e0d5ff3a54d94c71fd5e30867766d14332f7,N005668
3,c453b8238282996665897ba063ff585223eedb56,N005668
4,c4f0e63e79483272abe5503d6f1ae5d0c8554a85,N005668
5,586faea245bb5a4b81a0713142bf8d3a4613bea4,N005668
6,3ff27defb8e392c8478aca939d49b7a050e26e0e,N005668
7,ecbcb90386273d38e9a13ed03db8943fd2e55cdd,N005668
8,4f1aebed01a7e99fcd15f5ea60135ed766f13948,N005668
9,391750b51e923ade0a455e81c0249e573333a1de,N005668
10,3739e30c4bda4f0f4e00645f73a60defdc8343e5,N005668
11,36885f41901c809f4a078855abf16b3513b9985d,N005668
12,f1d4326d9459f3d90df9bdcbc00f0f67c518f482,N005668
13,c6cd7e0d32b02d4749f5e4e0998acc2c207534fb,N005668
14,b6cb4cb78565057c3ba1d8500b99d5dcfd710d10,N005668
15,2d61374cc5958185d3f3ae3c7a025337e7af4510,N005668
16,9f276bc3e9804afaea13ccf72ed4d6316ab262fd,N005668
17,dd7d2b54434181c4d7cdbd54107659ab69029394,N005668
18,56c3d17c89160b4cfed54b77f4167edf4a792673,N005668
19,4bcc31567cbe6ac3e11f4653a44e9c36a3d36060,N005668
20,7d77eaba184b4fedbf92fccfbea90db3794065be,N005668
21,4d4e4595282ca98d4cb8100c27e2df34a3344c13,N005668
22,e19ca11e50919b83f95d5b86c4ef95e121f3c347,N005668
23,4433fa1fe7147b79e3a4e1c029497cfadc755682,N005668
24,072dc9f17d89f5251801034e39942da6cf08a67e,N005668
25,f79bc4b5769b5c35fcfe6207fd1ae6d6757dee0e,N005668
26,da4998f69ef000421395b84b3bc559b57ae0e4bb,N005668
27,bfb6d66a9707c15bdacf0e8ea22e0b0c6a58f0a8,N005668
28,769f894fa359640a8a7a3efd69a9948ec2cab7ef,N005668
29,ba5a91fce81bdcd36434c86b2603fafcb2567098,N005668
30,81aab73d94ea3b25c154f410b9de0a4001d9936d,N005668
31,007799ea22148a593a083c9ca5c51da470406b48,N005668
0,a88e7d52287f5973c38606c48157c786b6c80feb,N005676
1,7f15ceabf4637b300faa33d97788b7ee2a5bd533,N005676
2,daefc16ba725bb592d7dc53b4dec307e887e736a,N005676
3,28063d652cca0466414507fdd751c56ae2f4df9f,N005676
4,0dc94c21b01727f6aaaf0794da10cc593b1e190c,N005676
5,ef4182120a4bc496ac7c252e4199e4d778fca591,N005676
6,15668130d27d6ccbf81187726bfa5c3f666b73ee,N005676
7,72844955daa89ee28be212a99dfa6e1b23215b64,N005676
8,7a6849bb0cf1a366ee57b89ab19784b3480d40b2,N005676
9,915267006a8482640868887d29ec3ca0f589392a,N005676
10,733f1b588d97540d7189909a4ae2ad7deb16d34b,N005676
11,c56fc20f90b7b2378f28b2dfb96773d2c039cd08,N005676
12,5cf926df1fdf5cf45655dd8da039c395a06aac34,N005676
13,9b864a6f9c8909b7a7fa5de2e8caa9b857662d2b,N005676
14,f769310495cb20571b478f6af6c3cb698f96f517,N005676
15,113a89c366b6015f483fdfe9e113833e98bb6ba2,N005676
16,1e1324cd01c586344c07e29b0d59f7a7ab3a8aa1,N005676
17,a3160a0433e780ade1d0cde2fa6a29cee1a63be6,N005676
18,d4baa30e1d828399232adef13d4b3ba1f04b1cf7,N005676
19,6a5f99e972989042b49d95790f27a222c00e51c9,N005676
20,806b5329a69550f4a67ac76f676bb35025d0d5df,N005676
21,539a36d521af21dee88f709064b771a0e2d40d73,N005676
22,e6f8d6f25bd4b607c7df431678ed48b4c4856612,N005676
23,c5df617e6126a105c467029f9116cae794fd6604,N005676
24,a649f3a2c22e091b0ed4dc27162b4c81173f8a85,N005676
25,7097ed12369d7a3e05bf41e37b3b2d630a7f6cbd,N005676
26,f6655a2619fa1512e58004730defc8919a69c28f,N005676
27,e6b83ab43e8e799ebc63a18fe7e7c97f89ef766b,N005676
28,2f2c24e753d85db576e0f6bd53a47bf4665a489a,N005676
29,f39d346fa5484c89c8cb563abf2306a3bd5c1ecd,N005676
30,6cf92e24b396ffc19e82fff8e8cebbfa96f77591,N005676
31,654cbb415d4a42615ae560e6d5b586247ba1fa47,N005676
0,88a3a9427dbefeac5171c4cd28eb768b7a823bff,N005684
1,e9076d7409788124ba00934722a40d4ea58ee57e,N005684
2,ceb157bd215b35bfbeab3eb099949c0a9f7a3f94,N005684
3,4b23eb2e6005b0da8635af9f54679cb83a472a12,N005684
4,7cb19ebad35a44111399d9137e354ea9dc098af5,N005684
5,182f1fe32ccb2760fb456a92ba47bb0f654965e4,N005684
6,1b57fa1f3f05f19f702d5d18c9bc6c14d33c92c4,N005684
7,6343c8f4c759869eb4c02b6cf4e9a1c6e829ca52,N005684
8,0160bb47c90c4e89dcd95faa24ed8e5689cbae0d,N005684
9,344c8073f916662904859da644101cca574d6ea6,N005684
10,0ab02839b81668a7a53c02a8dc043a3b6bbed8b9,N005684
11,cc43cc75290f500dc74dc0e4eedd69891d869244,N005684
12,517ec6a724d53b224ae41e39fcdcfa54011f801d,N005684
13,24655c6d4f00133cefa4b4826d514fb8e6d7cfb5,N005684
14,033baddb1adea33464ca7f616db7a569df67ff93,N005684
15,ead19ce2d9acf1c9135d5e87a28ed2da6e2e619e,N005684
16,01a25c3f717347371607f0bc636f763e7132b174,N005684
17,974df22e8a995e748a618bc7f9c8aa030d08322b,N005684
18,cf562bc1f1096940eedee99610edae0b84f36720,N005684
19,cb0ed1d83d1188ef9107d0844364eb1d79594824,N005684
20,2dfdd419ca23e98310e980b80131e8e4d27c39c2,N005684
21,ff2cccb38387a9248e7ad921ee54823ac08dfbb0,N005684
22,ef56f4a190577167d242cfe8a2f3f3d90c979f05,N005684
23,cc9776f19745b3f0541f8cdc22b3858a68ee7364,N005684
24,7c377260244a150e4c9fb97cc024c03534827f85,N005684
25,2b979593040a5cf45784886f21067b7652f6ffcc,N005684
26,6c242446f11d38c974ead662b412d67e501cc584,N005684
27,c6efc3555cc7077b49e063b116358a9daa2c37ee,N005684
28,272014e49f2be941c432ab6e16c1abf9e3f22911,N005684
29,06148c24212a833e12f6c218903599806f9bef2f,N005684
30,9cb497ef2887f5d2e1e3fe2069511d652a014e69,N005684
31,34a4c45fbcbf7526da3875b4fda9e87fe6f2421d,N005684
0,e4a8791e50e38c1ec8f478cfda41c0f2d7634e9f,N005692
1,354ad812f6a9879a5cd806de313f2fffb70b38e3,N005692
2,dc150646cb480537918b1701a8a701ea75079eb0,N005692
3,20bd3ab9d8d2cc98cbdf1b2b77d17fe3dee147cb,N005692
4,5053f6a60589375eccd1f5ab3f2b57bb5f94705e,N005692
5,0da5d71ccfb246ed9909843726c60e341347b0cb,N005692
6,8e55dc7e58589b594d999c0fbd18521dd86fe1d7,N005692
7,9d4e6c89eaaa36383fcf1b9b10112b7de98c0f64,N005692
8,4597ec1b06b0482d47ebb48c7a191888d07a6bc4,N005692
9,7dac96a97817e8b6edd621ec99a204b60425860d,N005692
10,d0ec295429fa49d5c1a030812e8017d2f224ca82,N005692
11,05d15532c9b50fbc80885d767e8dd79fdc92ae55,N005692
12,4650ca8a956ef21f043f0021a5831965e13e6507,N005692
13,54d1eb494dff63de7b7a7ad7c81a86c195fca6cf,N005692
14,8a5ed8d192b55faa618fe167653370e151c3f115,N005692
15,67d784906a115071b9fd2b7350004f31abed4fa9,N005692
16,764901e62320c8244ca2b73af20f0298d4f68d3d,N005692
17,2246d24806b256c18ff3ecad5c18528def454e6e,N005692
18,b3d1cbd6e521a4cc4e32b11ced180e5d5426e88e,N005692
19,36718bbfa5df69b475ebc07c4cc56ff3ddbe8084,N005692
20,e7501060423eacbdd5366a6e3326114413c586e0,N005692
21,e395a2387fa8d19ec769715d151b0b3cd59f59c0,N005692
22,8e208c0695e65a36a2146d9b8360c3b93b289175,N005692
23,6694bbda11d48ff867e48ae7e45cd1a22261a433,N005692
24,c9b0576c279ddfd4c24809a88492bbae0d60bc85,N005692
25,2b516c642a8eb53c1c593e46e2d6b44bfa57d194,N005692
26,77c938b099f6c9e9065383f031b0c1c94bbd159b,N005692
27,7f7158c577b52433c0de147e6878ee8b660089ce,N005692
28,1bac9e0a55a67bce38f66a4e74efbf4f2bb29bb9,N005692
29,5b0bd190f08d2c7e6fd4ebcd22702df204c99148,N005692
30,09d35eaa3f7ef2ca789c64fd83b0363cffddf74d,N005692
31,f3dc4087d7abc34a88dcb9081a4c7daafeada57e,N005692
0,a68812cbfc11a506cc7d9994bc6b9220fa1a9020,N005700
1,01680cb7357430f67aa9f5236da777081a7bbbda,N005700
2,53cb62b17c00371f63877f993eb16ef13f4b37ec,N005700
3,036aeb7fb411eb4ff2f4d6577736b265f9d6e4c9,N005700
4,a66dd2e41cf6183635fe3f82d599f7568e1a1f6d,N005700
5,33eb4f6501d8faaa34036c50b9d1904a039658a6,N005700
6,a181b4124b99e2ea282816e4b49895976e9cafb2,N005700
7,d7eb6e3f5cce777bc8bf4201bff62fdc0b04df3d,N005700
8,c27b89f85acabcae2fb01034fdb37d8a885779fc,N005700
9,dd296e043d3076112a71eca869028e5117c3ef2a,N005700
10,20e829d0033a60c41b499ee213b56eadc8c64e97,N005700
11,352703571ad69f90c45156705c0a70afb87a717c,N005700
12,74d1c5d7ac6be8c6557e93e6ffc116cc4c41134c,N005700
13,44ee32329f0c7bb024f70762309f1f6932340f31,N005700
14,79a339c8b52d45f9a5f1bbbff079133a3fecbdc4,N005700
15,2be946d23596825d1427aaed7c4dd57e14fc7ca9,N005700
16,fd2e11b744ffcc20687cba6a2db88b74da03dc7a,N005700
17,7f35e30246b4625ceb15bdd01ff26b0f51a7e426,N005700
18,2853db08802649f92a0fce6fa34511677d09a4ef,N005700
19,aaf49d4877330ed283819759a45290e5e9207d4b,N005700
20,307d13d3465dec212c15023769f6ea60323f45fa,N005700
21,2a99ef5acbd5547c3bcd8120ed35d35c409baf0b,N005700
22,dfb3eccb192f5e4555213cbc2ea45b45fad668ee,N005700
23,e31cf4d611f0dac0b21417930a1e7bebb5a9baa2,N005700
24,89ceffc8487b9f84e9d9f53ffd2fde1f5cd50817,N005700
25,5602f8148f9ae8ee2bafcbcab6aedac10ff2ecdc,N005700
26,3014a767719d10572b9642139e9588d2194179c0,N005700
27,9425667dd9d8fcf7df59c29a72ba4970c026985c,N005700
28,3204ffe16adc4c8ce9ae18e2e8694974a09a5bda,N005700
29,000aa2b1699a4e2cdb44ea98812ebc20201ba4ff,N005700
30,d42694ab8c8e194ab7e516a353bc14501b0b7400,N005700
31,40e395766ba5d9ecff9a277d75656b5cd4fee9ad,N005700
0,44b35463cb62798476c78d30d431d2a7d96e12a3,N005708
1,4609bcec0c85bac936a758390214ede40a3f435d,N005708
2,2acb8676b3c4d5138d51ed7327e00e09a03d3f68,N005708
3,04749acae25a063b4b3b5e0a9d4f9d4f1c1d4437,N005708
4,fdb03df49e3e112e334edf2b401bfca060153e88,N005708
5,1ffcc0bd66e91befccca895a74fe5210cec81f72,N005708
6,e9467bf620604e585806d03501d595e4d02737c3,N005708
7,7611f5c03f8f95aadda6995193b58af0284f99a2,N005708
8,f5b474bd03d227ba9c5f4fc87ffe142b8d5423a3,N005708
9,cd092143a415b2285ba9fe19cbac7a82e40b489e,N005708
10,bb30acb9a35d049f4716ee0f5147c65974063452,N005708
11,11d8442de798074b2e6567353032b943efe5e9b6,N005708
12,22ce3dcb75b2872e82da02ccdd8c690445be92a1,N005708
13,e471d2db531dbbb343ebdcda60783cfa78680acb,N005708
14,244a26d562c99dfc454c7597b65f88988b102428,N005708
15,bdd83c47cb7743d8ce137616a3d0b66cc5d5d403,N005708
16,d860e712de051d5c767b52b7e6ba526f4feab85b,N005708
17,af4e2903f851b6efeb3fba632f1c2d0fe79c4fc4,N005708
18,46ee4a8af336278083cacc1364d2855b3d953855,N005708
19,2cce45530b5cf5821d79c895b71e1207f00fce95,N005708
20,2ca9460e2e82268d90e0dd4f9c5f08d4d1a3d601,N005708
21,ab4dbce4df353631ba659cf2a58b2945ac34d6d3,N005708
22,aff3bdb7e97a59854a882223d2b35b7ecd49adc0,N005708
23,c8df273c044aa16bda1c1ab8ef2209607b1d24d2,N005708
24,5a3bf23c72c204d43520d4c894c89908c79bae4f,N005708
25,d5c1edce5383f891ee9c41721d6942932e14b811,N005708
26,ddc1b8bacb1d60248abd7fe681e59ac5a04912bd,N005708
27,4aedb374203135db8d773b7034cde32440b086dd,N005708
28,7e7181c25b32e8a45898b3737690691231058862,N005708
29,6908e44a4e5cc02a35c3e8feb95316752e06ad8a,N005708
30,ecddd67712dd2304faab76943dda4b99de68f12c,N005708
31,32f14cd23d663b6f9063d176ee80cac1af2bf5a2,N005708
0,def3b083e71046ec737f073a6c2cbd128573127e,N005716
